Id,OwnerUserId,CreationDate,ParentId,Score,Body
49929,2598,2008-09-08T15:21:43Z,49926,0,"<p>There is a program called <a href=""http://www.scilab.org/"" rel=""nofollow"">SciLab</a> that is a MATLAB clone.</p>

<p>I haven't used it at all, but it is open source and might have the function you are looking for.</p>
"
49930,1428,2008-09-08T15:22:49Z,49926,3,"<p><a href=""http://www.gnu.org/software/octave/"" rel=""nofollow"">GNU Octave</a> is another MATLAB clone that might have what you need.</p>
"
49953,1694,2008-09-08T15:35:32Z,49824,40,"<ol>
<li><p>List comprehensions.  I often find myself filtering/mapping lists, and being able to say <code>[line.replace(""spam"",""eggs"") for line in open(""somefile.txt"") if line.startswith(""nee"")]</code> is really nice.</p></li>
<li><p>Functions are first class objects.  They can be passed as parameters to other functions, defined inside other function, and have lexical scope.  This makes it really easy to say things like <code>people.sort(key=lambda p: p.age)</code> and thus sort a bunch of people on their age without having to define a custom comparator class or something equally verbose.</p></li>
<li><p>Everything is an object.  Java has basic types which aren't objects, which is why many classes in the standard library define 9 different versions of functions (for boolean, byte, char, double, float, int, long, Object, short).  <code>Array.sort</code> is a good example.  Autoboxing helps, although it makes things awkward when something turns out to be null.</p></li>
<li><p>Properties.  Python lets you create classes with read-only fields, lazily-generated fields, as well as fields which are checked upon assignment to make sure they're never 0 or null or whatever you want to guard against, etc.'</p></li>
<li><p>Default and keyword arguments.  In Java if you want a constructor that can take up to 5 optional arguments, you must define 6 different versions of that constructor.  And there's no way at all to say <code>Student(name=""Eli"", age=25)</code></p></li>
<li><p>Functions can only return 1 thing.  In Python you have tuple assignment, so you can say <code>spam, eggs = nee()</code> but in Java you'd need to either resort to mutable out parameters or have a custom class with 2 fields and then have two additional lines of code to extract those fields.</p></li>
<li><p>Built-in syntax for lists and dictionaries.</p></li>
<li><p>Operator Overloading.</p></li>
<li><p>Generally better designed libraries.  For example, to parse an XML document in Java, you say<br />
<code>Document doc = DocumentBuilderFactory.newInstance().newDocumentBuilder().parse(""test.xml"");</code><br />
and in Python you say<br />
<code>doc = parse(""test.xml"")</code></p></li>
</ol>

<p>Anyway, I could go on and on with further examples, but Python is just overall a much more flexible and expressive language.  It's also dynamically typed, which I really like, but which comes with some disadvantages.</p>

<p>Java has much better performance than Python and has way better tool support.  Sometimes those things matter a lot and Java is the better language than Python for a task; I continue to use Java for some new projects despite liking Python a lot more.  But as a language I think Python is superior for most things I find myself needing to accomplish.</p>
"
50041,2173,2008-09-08T16:02:04Z,49926,0,"<p>I don't know if it's in there, but there's a python distribution called <a href=""http://www.enthought.com/"" rel=""nofollow"">Enthought</a> that might have what you're looking for.  It was designed specifically for data analysis has over 60 additional libraries.</p>
"
50413,92,2008-09-08T18:53:37Z,50394,0,"<p>Another way to do it is to use <code>urllib2</code> module to parse some other page's whois service (many sites like that exist).  But that seems like even more of a hack that what you do now, and would give you a dependency on whatever whois site you chose, which is bad.</p>

<p>I hate to say it, but unless you want to re-implement <code>whois</code> in your program (which would be re-inventing the wheel), running <code>whois</code> on the OS and parsing the output (ie what you are doing now) seems like the right way to do it.</p>
"
50423,4172,2008-09-08T19:00:58Z,50394,0,"<p>Parsing another webpage woulnd't be as bad (assuming their html woulnd't be very bad), but it would actually tie me to them - if they're down, I'm down :) </p>

<p>Actually I found some old project on sourceforge: <a href=""http://sourceforge.net/projects/rwhois/"" rel=""nofollow"">rwhois.py</a>. What scares me a bit is that their last update is from 2003. But, it might seem as a good place to start reimplementation of what I do right now... Well, I felt obligued to post the link to this project anyway, just for further reference.</p>
"
50425,3117,2008-09-08T19:01:24Z,35948,30,"<p>I found a ""nicer""/""better"" solution for getting variables inside
Its not the nicest way, but it works.</p>

<p>You install a custom filter into django which gets the key of your dict as a parameter</p>

<p>To make it work in google app-engine you need to add a file to your main directory,
I called mine *django_hack.py* which contains this little piece of code</p>

<pre><code>from google.appengine.ext import webapp

register = webapp.template.create_template_register()

def hash(h,key):
    if key in h:
        return h[key]
    else:
        return None

register.filter(hash)
</code></pre>

<p>Now that we have this file, all we need to do is tell the app-engine to use it...
we do that by adding this little line to your main file</p>

<pre><code>webapp.template.register_template_library('django_hack')
</code></pre>

<p>and in your template view add this template instead of the usual code</p>

<pre><code>{{ user|hash:item }}
</code></pre>

<p>And its should work perfectly =)</p>
"
50502,1199,2008-09-08T19:42:56Z,50499,11,"<p>It's not entirely clear what you mean by ""the filepath of the file that is currently running within the process"".
<code>sys.argv[0]</code> usually contains the location of the script that was invoked by the Python interpreter.
Check the <a href=""https://docs.python.org/2/library/sys.html"" rel=""nofollow"">sys documentation</a> for more details.</p>

<p>As @Tim and @Pat Notz have pointed out, the __file__ attribute provides access to</p>

<blockquote>
  <p>the file from which the module was
  loaded, if it was loaded from a file</p>
</blockquote>
"
50505,825,2008-09-08T19:44:07Z,50499,5,"<p>I think it's just <code>__file__</code>   Sounds like you may also want to checkout the <a href=""https://docs.python.org/2/library/inspect.html"" rel=""nofollow"">inspect module</a>.</p>
"
50507,5063,2008-09-08T19:45:24Z,48562,4,"<p>I think you can avoid a commit hook script in this case by using the <code>svn:eol-style</code> property as described in the SVNBook:</p>

<ul>
<li><p><a href=""http://svnbook.red-bean.com/en/1.7/svn.advanced.props.file-portability.html#svn.advanced.props.special.eol-style"" rel=""nofollow"">End-of-Line Character Sequences</a></p></li>
<li><p><a href=""http://svnbook.red-bean.com/en/1.7/svn.ref.properties.html"" rel=""nofollow"">Subversion Properties</a></p></li>
</ul>

<p>This way SVN can worry about your line endings for you.</p>

<p>Good luck!</p>
"
50521,4883,2008-09-08T19:56:19Z,50499,7,"<p>The <code>__file__</code> attribute works for both the file containing the main execution code as well as imported modules.</p>

<p>See <a href=""https://web.archive.org/web/20090918095828/http://pyref.infogami.com/__file__"" rel=""nofollow"">https://web.archive.org/web/20090918095828/http://pyref.infogami.com/__file__</a></p>
"
50668,2990,2008-09-08T20:58:29Z,50568,25,"<p>The filesystem backend is only worth looking at if you're not going to use a database for any other part of your system. If you are using a database then the filesystem backend has nothing to recommend it.</p>

<p>The memcache backend is much quicker than the database backend, but you run the risk of a session being purged and some of your session data being lost.</p>

<p>If you're a really, really high traffic website and code carefully so you can cope with losing a session then use memcache. If you're not using a database use the file system cache, but the default database backend is the best, safest and simplest option in almost all cases.</p>
"
50905,825,2008-09-08T23:02:42Z,50499,168,"<p>p1.py:</p>

<pre><code>execfile(""p2.py"")
</code></pre>

<p>p2.py:</p>

<pre><code>import inspect, os
print inspect.getfile(inspect.currentframe()) # script filename (usually with path)
print os.path.dirname(os.path.abspath(inspect.getfile(inspect.currentframe()))) # script directory
</code></pre>
"
50929,1199,2008-09-08T23:13:16Z,50923,10,"<pre><code>&gt;&gt;&gt; import weakref
&gt;&gt;&gt; class Object:
...     pass
...
&gt;&gt;&gt; o = Object()
&gt;&gt;&gt; r = weakref.ref(o)
&gt;&gt;&gt; # if the reference is still active, r() will be o, otherwise None
&gt;&gt;&gt; do_something_with_o(r())
</code></pre>

<p>See the <a href=""http://docs.python.org/lib/module-weakref.html"">wearkref module docs</a> for more details.
You can also use <code>weakref.proxy</code> to create an object that proxies o. Will throw <code>ReferenceError</code> if used when the referent is no longer referenced.</p>
"
50986,394,2008-09-09T00:00:52Z,50499,3,"<p>You can use <code>inspect.stack()</code></p>

<pre><code>import inspect,os
inspect.stack()[0]  =&gt; (&lt;frame object at 0x00AC2AC0&gt;, 'g:\\Python\\Test\\_GetCurrentProgram.py', 15, '&lt;module&gt;', ['print inspect.stack()[0]\n'], 0)
os.path.abspath (inspect.stack()[0][1]) =&gt; 'g:\\Python\\Test\\_GetCurrentProgram.py'
</code></pre>
"
51015,4257,2008-09-09T00:37:28Z,51010,1,"<p>It seems that this isn't supported, since there wouldn't be a good way to deal with overflows in datetime.time.  I know this isn't an answer directly, but maybe someone with more python experience than me can take this a little further.  For more info, see this: <a href=""http://bugs.python.org/issue3250"" rel=""nofollow"">http://bugs.python.org/issue3250</a></p>
"
